GRELHA_ECC840_2025_1_MODELO_02
NN
235
NB
430
NOS
381	17	38	10985.0	5492.5	2380.0	991.7
382	38	59	10985.0	5492.5	2380.0	991.7
383	59	80	10985.0	5492.5	2380.0	991.7
384	80	101	10985.0	5492.5	2380.0	991.7
385	101	122	10985.0	5492.5	2380.0	991.7
386	122	143	10985.0	5492.5	2380.0	991.7
387	143	164	10985.0	5492.5	2380.0	991.7
388	164	185	10985.0	5492.5	2380.0	991.7
389	185	206	10985.0	5492.5	2380.0	991.7
390	206	227	10985.0	5492.5	2380.0	991.7
391	18	39	10985.0	5492.5	2380.0	991.7
392	39	60	10985.0	5492.5	2380.0	991.7
393	60	81	10985.0	5492.5	2380.0	991.7
394	81	102	10985.0	5492.5	2380.0	991.7
395	102	123	10985.0	5492.5	2380.0	991.7
396	123	144	10985.0	5492.5	2380.0	991.7
397	144	165	10985.0	5492.5	2380.0	991.7
398	165	186	10985.0	5492.5	2380.0	991.7
399	186	207	10985.0	5492.5	2380.0	991.7
400	207	228	10985.0	5492.5	2380.0	991.7
401	19	40	10985.0	5492.5	2380.0	991.7
402	40	61	10985.0	5492.5	2380.0	991.7
403	61	82	10985.0	5492.5	2380.0	991.7
404	82	103	10985.0	5492.5	2380.0	991.7
